IP,start,end,duration,activity,activityID,errorcode,description
192.168.220.5,2017-03-15 10:05:20.765673,2017-03-15 10:06:11.095221,0:00:50.329548,mailing,2026,0,---
192.168.220.5,2017-03-15 10:06:11.100678,2017-03-15 10:31:01.726777,0:24:50.626099,copySea,2027,0,---
192.168.220.5,2017-03-15 10:31:01.735960,2017-03-15 10:53:17.800580,0:22:16.064620,copySea,2028,0,---
192.168.220.5,2017-03-15 10:53:17.807312,2017-03-15 10:58:17.399337,0:04:59.592025,copyFiles,2029,0,---
192.168.220.5,2017-03-15 10:58:17.418294,2017-03-15 11:02:28.519418,0:04:11.101124,break,2030,0,---
192.168.220.5,2017-03-15 11:02:28.539112,2017-03-15 11:03:39.493404,0:01:10.954292,mailing,2031,0,---
192.168.220.5,2017-03-15 11:03:39.499444,2017-03-15 11:04:42.061771,0:01:02.562327,browsing,2032,0,---
192.168.220.5,2017-03-15 11:04:42.069308,2017-03-15 11:05:33.113799,0:00:51.044491,copyFiles,2033,0,---
192.168.220.5,2017-03-15 11:05:33.121048,2017-03-15 11:05:39.498331,0:00:06.377283,ssh,2034,0,---
192.168.220.5,2017-03-15 11:05:39.504862,2017-03-15 11:08:53.644074,0:03:14.139212,browsing,2035,0,---
192.168.220.5,2017-03-15 11:08:53.663401,2017-03-15 11:10:16.989272,0:01:23.325871,private,2036,0,---
192.168.220.5,2017-03-15 11:10:16.997411,2017-03-15 11:12:23.051865,0:02:06.054454,break,2037,0,---
192.168.220.5,2017-03-15 11:12:23.060452,2017-03-15 11:15:38.353552,0:03:15.293100,copyFiles,2038,0,---
192.168.220.5,2017-03-15 11:15:38.360643,2017-03-15 11:16:32.429845,0:00:54.069202,copyFiles,2039,0,---
192.168.220.5,2017-03-15 11:16:32.436725,2017-03-15 11:28:59.945634,0:12:27.508909,copySea,2040,0,---
192.168.220.5,2017-03-15 11:28:59.952147,2017-03-15 11:33:39.910850,0:04:39.958703,ssh,2041,0,---
192.168.220.5,2017-03-15 11:33:39.917875,2017-03-15 11:34:40.418688,0:01:00.500813,mailing,2042,0,---
192.168.220.5,2017-03-15 11:34:40.424827,2017-03-15 11:38:15.211676,0:03:34.786849,ssh,2043,0,---
192.168.220.5,2017-03-15 11:38:15.218770,2017-03-15 12:19:08.319802,0:40:53.101032,offline,2044,0,---
192.168.220.5,2017-03-15 12:19:08.328757,2017-03-15 12:20:19.113245,0:01:10.784488,mailing,2045,0,---
192.168.220.5,2017-03-15 12:20:19.119761,2017-03-15 12:25:40.708676,0:05:21.588915,private,2046,0,---
192.168.220.5,2017-03-15 12:25:40.717162,2017-03-15 13:10:40.809829,0:45:00.092667,meeting,2047,0,---
192.168.220.5,2017-03-15 13:10:40.818648,2017-03-15 13:11:31.201066,0:00:50.382418,mailing,2048,0,---
192.168.220.5,2017-03-15 13:11:31.207779,2017-03-15 13:14:55.824128,0:03:24.616349,copyFiles,2049,0,---
192.168.220.5,2017-03-15 13:14:55.830507,2017-03-15 13:15:56.411969,0:01:00.581462,mailing,2050,0,---
192.168.220.5,2017-03-15 13:15:56.417768,2017-03-15 13:16:46.810594,0:00:50.392826,mailing,2051,0,---
192.168.220.5,2017-03-15 13:16:46.817210,2017-03-15 13:24:28.758144,0:07:41.940934,browsing,2052,0,---
192.168.220.5,2017-03-15 13:24:28.766379,2017-03-15 13:29:15.678983,0:04:46.912604,ssh,2053,0,---
192.168.220.5,2017-03-15 13:29:15.684976,2017-03-15 13:40:55.852463,0:11:40.167487,ssh,2054,0,---
192.168.220.5,2017-03-15 13:40:55.858704,2017-03-15 13:41:10.949256,0:00:15.090552,printing,2055,0,---
192.168.220.5,2017-03-15 13:41:10.956533,2017-03-15 13:41:26.112851,0:00:15.156318,printing,2056,0,---
192.168.220.5,2017-03-15 13:41:26.119109,2017-03-15 13:41:42.131474,0:00:16.012365,browsing,2057,0,---
192.168.220.5,2017-03-15 13:41:42.154298,2017-03-15 13:43:38.218212,0:01:56.063914,browsing,2058,0,---
192.168.220.5,2017-03-15 13:43:38.224741,2017-03-15 13:44:38.631742,0:01:00.407001,mailing,2059,0,---
192.168.220.5,2017-03-15 13:44:38.638225,2017-03-15 13:45:49.705641,0:01:11.067416,mailing,2060,0,---
192.168.220.5,2017-03-15 13:45:49.712000,2017-03-15 13:48:25.565349,0:02:35.853349,browsing,2061,0,---
192.168.220.5,2017-03-15 13:48:25.572996,2017-03-15 14:02:28.631566,0:14:03.058570,offline,2062,0,---
192.168.220.5,2017-03-15 14:02:28.639631,2017-03-15 14:03:37.693054,0:01:09.053423,browsing,2063,0,---
192.168.220.5,2017-03-15 14:03:37.700487,2017-03-15 14:05:27.655051,0:01:49.954564,ssh,2064,0,---
192.168.220.5,2017-03-15 14:05:27.661418,2017-03-15 14:06:17.078103,0:00:49.416685,ssh,2065,0,---
192.168.220.5,2017-03-15 14:06:17.085034,2017-03-15 14:20:05.186593,0:13:48.101559,offline,2066,0,---
192.168.220.5,2017-03-15 14:20:05.196664,2017-03-15 14:20:30.287165,0:00:25.090501,printing,2067,0,---
192.168.220.5,2017-03-15 14:20:30.296197,2017-03-15 14:21:20.605751,0:00:50.309554,mailing,2068,0,---
192.168.220.5,2017-03-15 14:21:20.612556,2017-03-15 14:39:57.713576,0:18:37.101020,meeting,2069,0,---
192.168.220.5,2017-03-15 14:39:57.728083,2017-03-15 14:41:18.408369,0:01:20.680286,mailing,2070,0,---
192.168.220.5,2017-03-15 14:41:18.414163,2017-03-15 14:51:42.275034,0:10:23.860871,ssh,2071,0,---
192.168.220.5,2017-03-15 14:51:42.285325,2017-03-15 14:58:01.589685,0:06:19.304360,copySea,2072,0,---
192.168.220.5,2017-03-15 14:58:01.599188,2017-03-15 14:59:14.673510,0:01:13.074322,private,2073,0,---
192.168.220.5,2017-03-15 14:59:14.681586,2017-03-15 14:59:20.764673,0:00:06.083087,browsing,2074,0,---
192.168.220.5,2017-03-15 14:59:20.773250,2017-03-15 15:03:39.035621,0:04:18.262371,browsing,2075,0,---
192.168.220.5,2017-03-15 15:03:39.042297,2017-03-15 15:05:39.913298,0:02:00.871001,browsing,2076,0,---
192.168.220.5,2017-03-15 15:05:39.942746,2017-03-15 15:08:53.018294,0:03:13.075548,break,2077,0,---
192.168.220.5,2017-03-15 15:08:53.028074,2017-03-15 15:11:13.641053,0:02:20.612979,ssh,2078,0,---
192.168.220.5,2017-03-15 15:11:13.648383,2017-03-15 15:12:02.111323,0:00:48.462940,ssh,2079,0,---
192.168.220.5,2017-03-15 15:12:02.118857,2017-03-15 15:13:42.959617,0:01:40.840760,mailing,2080,0,---
192.168.220.5,2017-03-15 15:13:42.965278,2017-03-15 15:29:54.476521,0:16:11.511243,copySea,2081,0,---
192.168.220.5,2017-03-15 15:29:54.485612,2017-03-15 15:30:47.894121,0:00:53.408509,private,2082,0,---
192.168.220.5,2017-03-15 15:30:47.901903,2017-03-15 15:31:58.755781,0:01:10.853878,mailing,2083,0,---
192.168.220.5,2017-03-15 15:31:58.762428,2017-03-15 15:32:13.836303,0:00:15.073875,printing,2084,0,---
192.168.220.5,2017-03-15 15:32:13.843036,2017-03-15 15:32:20.376453,0:00:06.533417,browsing,2085,0,---
192.168.220.5,2017-03-15 15:32:20.385054,2017-03-15 15:37:14.487621,0:04:54.102567,break,2086,0,---
192.168.220.5,2017-03-15 15:37:14.505329,2017-03-15 15:39:41.638180,0:02:27.132851,ssh,2087,0,---
192.168.220.5,2017-03-15 15:39:41.646379,2017-03-15 15:41:02.291440,0:01:20.645061,mailing,2088,0,---
192.168.220.5,2017-03-15 15:41:02.297712,2017-03-15 16:12:31.399495,0:31:29.101783,offline,2089,0,---
192.168.220.5,2017-03-16 10:06:05.984375,2017-03-16 10:09:17.948486,0:03:11.964111,mailing,2090,0,---
192.168.220.5,2017-03-16 10:09:17.958053,2017-03-16 10:13:26.120542,0:04:08.162489,copyFiles,2091,0,---
192.168.220.5,2017-03-16 10:13:26.127811,2017-03-16 10:17:17.228822,0:03:51.101011,break,2092,0,---
192.168.220.5,2017-03-16 10:17:17.237957,2017-03-16 10:21:56.774775,0:04:39.536818,private,2093,0,---
192.168.220.5,2017-03-16 10:21:56.781994,2017-03-16 10:23:48.014492,0:01:51.232498,mailing,2094,0,---
192.168.220.5,2017-03-16 10:23:48.020121,2017-03-16 10:29:37.669707,0:05:49.649586,ssh,2095,0,---
192.168.220.5,2017-03-16 10:29:37.676912,2017-03-16 10:33:59.777998,0:04:22.101086,break,2096,0,---
192.168.220.5,2017-03-16 10:33:59.786945,2017-03-16 10:37:59.695513,0:03:59.908568,ssh,2097,0,---
192.168.220.5,2017-03-16 10:37:59.702558,2017-03-16 10:39:36.530885,0:01:36.828327,browsing,2098,0,---
192.168.220.5,2017-03-16 10:39:36.537270,2017-03-16 10:42:50.261696,0:03:13.724426,ssh,2099,0,---
192.168.220.5,2017-03-16 10:42:50.269696,2017-03-16 10:43:40.606678,0:00:50.336982,mailing,2100,0,---
192.168.220.5,2017-03-16 10:43:40.612125,2017-03-16 10:44:30.874310,0:00:50.262185,mailing,2101,0,---
