IP,start,end,duration,activity,activityID,errorcode,description
192.168.220.14,2017-03-15 10:04:53.128519,2017-03-15 10:05:55.673253,0:01:02.544734,private,17495,0,---
192.168.220.14,2017-03-15 10:05:55.679437,2017-03-15 10:09:17.746416,0:03:22.066979,mailing,17496,0,---
192.168.220.14,2017-03-15 10:09:17.753259,2017-03-15 10:10:46.588951,0:01:28.835692,private,17497,0,---
192.168.220.14,2017-03-15 10:10:46.597056,2017-03-15 10:18:32.721659,0:07:46.124603,private,17498,0,---
192.168.220.14,2017-03-15 10:18:32.729629,2017-03-15 10:21:56.848058,0:03:24.118429,copyFiles,17499,0,---
192.168.220.14,2017-03-15 10:21:56.854803,2017-03-15 10:23:34.396904,0:01:37.542101,browsing,17500,0,---
192.168.220.14,2017-03-15 10:23:34.403485,2017-03-15 10:38:26.620024,0:14:52.216539,copyFiles,17501,0,---
192.168.220.14,2017-03-15 10:38:26.627453,2017-03-15 10:38:41.817232,0:00:15.189779,printing,17502,0,---
192.168.220.14,2017-03-15 10:38:41.824131,2017-03-15 10:39:40.485997,0:00:58.661866,private,17503,0,---
192.168.220.14,2017-03-15 10:39:40.493532,2017-03-15 10:50:20.374633,0:10:39.881101,copyFiles,17504,0,---
192.168.220.14,2017-03-15 10:50:20.382011,2017-03-15 10:55:08.487789,0:04:48.105778,break,17505,0,---
192.168.220.14,2017-03-15 10:55:08.496637,2017-03-15 10:59:26.790617,0:04:18.293980,copyFiles,17506,0,---
192.168.220.14,2017-03-15 10:59:26.797666,2017-03-15 11:04:45.100600,0:05:18.302934,private,17507,0,---
192.168.220.14,2017-03-15 11:04:45.109255,2017-03-15 11:09:45.371010,0:05:00.261755,copyFiles,17508,0,---
192.168.220.14,2017-03-15 11:09:45.377841,2017-03-15 11:10:20.591125,0:00:35.213284,printing,17509,0,---
192.168.220.14,2017-03-15 11:10:20.598366,2017-03-15 11:59:17.699287,0:48:57.100921,meeting,17510,0,---
192.168.220.14,2017-03-15 11:59:17.707100,2017-03-15 12:01:34.116906,0:02:16.409806,browsing,17511,0,---
192.168.220.14,2017-03-15 12:01:34.125456,2017-03-15 12:01:51.034194,0:00:16.908738,browsing,17512,0,---
192.168.220.14,2017-03-15 12:01:51.042493,2017-03-15 12:02:43.016240,0:00:51.973747,private,17513,0,---
192.168.220.14,2017-03-15 12:02:43.024230,2017-03-15 12:05:15.188377,0:02:32.164147,private,17514,0,---
192.168.220.14,2017-03-15 12:05:15.196205,2017-03-15 12:06:25.682818,0:01:10.486613,mailing,17515,0,---
192.168.220.14,2017-03-15 12:06:25.689322,2017-03-15 12:06:50.769543,0:00:25.080221,printing,17516,0,---
192.168.220.14,2017-03-15 12:06:50.776264,2017-03-15 12:08:41.838881,0:01:51.062617,mailing,17517,0,---
192.168.220.14,2017-03-15 12:08:41.845552,2017-03-15 12:09:51.427346,0:01:09.581794,browsing,17518,0,---
192.168.220.14,2017-03-15 12:09:51.435252,2017-03-15 12:13:30.536355,0:03:39.101103,break,17519,0,---
192.168.220.14,2017-03-15 12:13:30.545320,2017-03-15 12:44:47.796157,0:31:17.250837,copySea,17520,0,---
192.168.220.14,2017-03-15 12:44:47.803406,2017-03-15 12:45:40.065763,0:00:52.262357,browsing,17521,0,---
192.168.220.14,2017-03-15 12:45:40.074097,2017-03-15 12:46:35.448845,0:00:55.374748,browsing,17522,0,---
192.168.220.14,2017-03-15 12:46:35.457777,2017-03-15 12:49:22.712741,0:02:47.254964,private,17523,0,---
192.168.220.14,2017-03-15 12:49:22.719964,2017-03-15 12:49:57.822151,0:00:35.102187,printing,17524,0,---
192.168.220.14,2017-03-15 12:49:57.830158,2017-03-15 12:57:43.314062,0:07:45.483904,copyFiles,17525,0,---
192.168.220.14,2017-03-15 12:57:43.321897,2017-03-15 13:10:28.071420,0:12:44.749523,copySea,17526,0,---
192.168.220.14,2017-03-15 13:10:28.077980,2017-03-15 13:13:18.775671,0:02:50.697691,browsing,17527,0,---
192.168.220.14,2017-03-15 13:13:18.805996,2017-03-15 13:21:29.361120,0:08:10.555124,browsing,17528,0,---
192.168.220.14,2017-03-15 13:21:29.369730,2017-03-15 13:43:35.885545,0:22:06.515815,copySea,17529,0,---
192.168.220.14,2017-03-15 13:43:35.891886,2017-03-15 13:45:22.779945,0:01:46.888059,private,17530,0,---
192.168.220.14,2017-03-15 13:45:22.789041,2017-03-15 13:46:17.221852,0:00:54.432811,private,17531,0,---
192.168.220.14,2017-03-15 13:46:17.241688,2017-03-15 13:51:08.364527,0:04:51.122839,browsing,17532,0,---
192.168.220.14,2017-03-15 13:51:08.372373,2017-03-15 13:53:43.286726,0:02:34.914353,browsing,17533,0,---
192.168.220.14,2017-03-15 13:53:43.294837,2017-03-15 13:54:24.798283,0:00:41.503446,browsing,17534,0,---
192.168.220.14,2017-03-15 13:54:24.808080,2017-03-15 13:54:39.854151,0:00:15.046071,printing,17535,0,---
192.168.220.14,2017-03-15 13:54:39.862096,2017-03-15 13:59:53.805776,0:05:13.943680,copyFiles,17536,0,---
192.168.220.14,2017-03-15 13:59:53.815273,2017-03-15 14:00:08.862485,0:00:15.047212,printing,17537,0,---
192.168.220.14,2017-03-15 14:00:08.869262,2017-03-15 14:31:31.970661,0:31:23.101399,offline,17538,0,---
192.168.220.14,2017-03-15 14:31:31.979576,2017-03-15 14:33:19.081386,0:01:47.101810,break,17539,0,---
192.168.220.14,2017-03-15 14:33:19.089941,2017-03-15 14:34:55.672147,0:01:36.582206,browsing,17540,0,---
192.168.220.14,2017-03-15 14:34:55.680912,2017-03-15 14:39:18.781970,0:04:23.101058,break,17541,0,---
192.168.220.14,2017-03-15 14:39:18.792150,2017-03-15 14:39:59.468976,0:00:40.676826,browsing,17542,0,---
192.168.220.14,2017-03-15 14:39:59.480286,2017-03-15 14:40:47.267223,0:00:47.786937,private,17543,0,---
192.168.220.14,2017-03-15 14:40:47.275138,2017-03-15 14:42:42.717092,0:01:55.441954,copyFiles,17544,0,---
192.168.220.14,2017-03-15 14:42:42.723596,2017-03-15 14:50:40.628623,0:07:57.905027,private,17545,0,---
192.168.220.14,2017-03-15 14:50:40.639300,2017-03-15 14:55:08.740492,0:04:28.101192,break,17546,0,---
192.168.220.14,2017-03-15 14:55:08.751445,2017-03-15 14:56:09.310040,0:01:00.558595,mailing,17547,0,---
192.168.220.14,2017-03-15 14:56:09.322211,2017-03-15 14:58:08.453388,0:01:59.131177,copyFiles,17548,0,---
192.168.220.14,2017-03-15 14:58:08.462209,2017-03-15 15:11:38.232472,0:13:29.770263,copyFiles,17549,0,---
192.168.220.14,2017-03-15 15:11:38.238995,2017-03-15 15:15:02.340146,0:03:24.101151,break,17550,0,---
192.168.220.14,2017-03-15 15:15:02.349203,2017-03-15 15:18:04.083201,0:03:01.733998,browsing,17551,0,---
192.168.220.14,2017-03-15 15:18:04.092026,2017-03-15 15:20:46.193316,0:02:42.101290,break,17552,0,---
192.168.220.14,2017-03-15 15:20:46.203377,2017-03-15 15:25:19.130915,0:04:32.927538,browsing,17553,0,---
192.168.220.14,2017-03-15 15:25:19.138386,2017-03-15 15:27:23.239473,0:02:04.101087,break,17554,0,---
192.168.220.14,2017-03-15 15:27:23.249164,2017-03-15 15:27:46.289921,0:00:23.040757,browsing,17555,0,---
192.168.220.14,2017-03-15 15:27:46.298730,2017-03-15 15:29:43.253934,0:01:56.955204,copyFiles,17556,0,---
192.168.220.14,2017-03-15 15:29:43.261463,2017-03-15 15:30:08.340186,0:00:25.078723,printing,17557,0,---
192.168.220.14,2017-03-15 15:30:08.351511,2017-03-15 15:30:43.442211,0:00:35.090700,printing,17558,0,---
192.168.220.14,2017-03-15 15:30:43.449245,2017-03-15 15:36:19.276277,0:05:35.827032,browsing,17559,0,---
192.168.220.14,2017-03-15 15:36:19.284056,2017-03-15 15:38:53.385214,0:02:34.101158,break,17560,0,---
192.168.220.14,2017-03-15 15:38:53.396955,2017-03-15 15:40:34.754219,0:01:41.357264,browsing,17561,0,---
192.168.220.14,2017-03-15 15:40:34.762539,2017-03-15 15:41:48.249393,0:01:13.486854,private,17562,0,---
