IP,start,end,duration,activity,activityID,errorcode,description
192.168.220.9,2017-03-15 06:12:09.956097,2017-03-15 06:14:51.988984,0:02:42.032887,break,10642,0,---
192.168.220.9,2017-03-15 06:14:51.996939,2017-03-15 06:15:55.061180,0:01:03.064241,break,10643,0,---
192.168.220.9,2017-03-15 06:15:55.073073,2017-03-15 06:16:45.576842,0:00:50.503769,mailing,10644,0,---
192.168.220.9,2017-03-15 06:16:45.583697,2017-03-15 06:25:31.813127,0:08:46.229430,ssh,10645,0,---
192.168.220.9,2017-03-15 06:25:31.821927,2017-03-15 07:08:10.924041,0:42:39.102114,meeting,10646,0,---
192.168.220.9,2017-03-15 07:08:10.933053,2017-03-15 07:09:21.674488,0:01:10.741435,mailing,10647,0,---
192.168.220.9,2017-03-15 07:09:21.681033,2017-03-15 07:35:35.782487,0:26:14.101454,offline,10648,0,---
192.168.220.9,2017-03-15 07:35:35.795530,2017-03-15 07:37:20.442789,0:01:44.647259,browsing,10649,0,---
192.168.220.9,2017-03-15 07:37:20.450633,2017-03-15 07:38:11.301104,0:00:50.850471,browsing,10650,0,---
192.168.220.9,2017-03-15 07:38:11.308787,2017-03-15 07:42:58.205176,0:04:46.896389,browsing,10651,0,---
192.168.220.9,2017-03-15 07:42:58.211487,2017-03-15 07:46:38.363276,0:03:40.151789,copySea,10652,0,---
192.168.220.9,2017-03-15 07:46:38.373734,2017-03-15 07:48:31.119714,0:01:52.745980,ssh,10653,0,---
192.168.220.9,2017-03-15 07:48:31.126407,2017-03-15 07:50:55.155922,0:02:24.029515,break,10654,0,---
192.168.220.9,2017-03-15 07:50:55.163746,2017-03-15 07:59:50.109947,0:08:54.946201,copyFiles,10655,0,---
192.168.220.9,2017-03-15 07:59:50.117353,2017-03-15 08:42:16.218377,0:42:26.101024,meeting,10656,0,---
192.168.220.9,2017-03-15 08:42:16.227309,2017-03-15 08:43:42.314540,0:01:26.087231,break,10657,0,---
192.168.220.9,2017-03-15 08:43:42.323344,2017-03-15 08:49:50.607709,0:06:08.284365,ssh,10658,0,---
192.168.220.9,2017-03-15 08:49:50.616499,2017-03-15 08:56:42.875691,0:06:52.259192,ssh,10659,0,---
192.168.220.9,2017-03-15 08:56:42.885283,2017-03-15 08:56:49.918381,0:00:07.033098,browsing,10660,0,---
192.168.220.9,2017-03-15 08:56:49.925507,2017-03-15 09:04:17.245970,0:07:27.320463,copySea,10661,0,---
192.168.220.9,2017-03-15 09:04:17.253515,2017-03-15 09:06:46.037701,0:02:28.784186,browsing,10662,0,---
192.168.220.9,2017-03-15 09:06:46.045066,2017-03-15 09:11:09.088259,0:04:23.043193,ssh,10663,0,---
192.168.220.9,2017-03-15 09:11:09.094658,2017-03-15 09:22:21.835232,0:11:12.740574,copySea,10664,0,---
192.168.220.9,2017-03-15 09:22:21.841850,2017-03-15 09:29:37.650874,0:07:15.809024,copySea,10665,0,---
192.168.220.9,2017-03-15 09:29:37.658051,2017-03-15 09:32:36.306150,0:02:58.648099,ssh,10666,0,---
192.168.220.9,2017-03-15 09:32:36.314574,2017-03-15 09:34:55.545534,0:02:19.230960,browsing,10667,0,---
192.168.220.9,2017-03-15 09:34:55.553375,2017-03-15 10:29:34.615683,0:54:39.062308,meeting,10668,0,---
192.168.220.9,2017-03-15 10:29:34.625944,2017-03-15 10:32:37.081325,0:03:02.455381,browsing,10669,0,---
192.168.220.9,2017-03-15 10:32:37.087888,2017-03-15 10:33:24.256049,0:00:47.168161,ssh,10670,0,---
192.168.220.9,2017-03-15 10:33:24.262044,2017-03-15 10:59:26.362982,0:26:02.100938,offline,10671,0,---
192.168.220.9,2017-03-15 10:59:26.371635,2017-03-15 11:00:23.515112,0:00:57.143477,browsing,10672,0,---
192.168.220.9,2017-03-15 11:00:23.525993,2017-03-15 11:01:14.776500,0:00:51.250507,browsing,10673,0,---
192.168.220.9,2017-03-15 11:01:14.783513,2017-03-15 11:04:44.111243,0:03:29.327730,browsing,10674,0,---
192.168.220.9,2017-03-15 11:04:44.119410,2017-03-15 11:49:44.220469,0:45:00.101059,meeting,10675,0,---
192.168.220.9,2017-03-15 11:49:44.228268,2017-03-15 11:50:13.136016,0:00:28.907748,ssh,10676,0,---
192.168.220.9,2017-03-15 11:50:13.142614,2017-03-15 12:49:49.156897,0:59:36.014283,meeting,10677,0,---
192.168.220.9,2017-03-15 12:49:49.165406,2017-03-15 12:51:38.870277,0:01:49.704871,browsing,10678,0,---
192.168.220.9,2017-03-15 12:51:38.878048,2017-03-15 13:49:17.979107,0:57:39.101059,break,10679,0,---
192.168.220.9,2017-03-15 13:49:17.987008,2017-03-15 13:52:03.743811,0:02:45.756803,ssh,10680,0,---
192.168.220.9,2017-03-15 13:52:03.750470,2017-03-15 13:53:04.163205,0:01:00.412735,mailing,10681,0,---
192.168.220.9,2017-03-15 13:53:04.185123,2017-03-15 13:54:06.909399,0:01:02.724276,browsing,10682,0,---
192.168.220.9,2017-03-15 13:54:06.917273,2017-03-15 14:04:06.922644,0:10:00.005371,private,10683,-1,---
192.168.220.9,2017-03-15 14:04:06.930727,2017-03-15 14:04:32.022851,0:00:25.092124,printing,10684,0,---
192.168.220.9,2017-03-15 14:04:32.029760,2017-03-15 14:09:01.343899,0:04:29.314139,browsing,10685,0,---
192.168.220.9,2017-03-15 14:09:01.351028,2017-03-15 14:54:16.452165,0:45:15.101137,meeting,10686,0,---
192.168.220.9,2017-03-15 14:54:16.461715,2017-03-15 14:56:17.656655,0:02:01.194940,browsing,10687,0,---
192.168.220.9,2017-03-15 14:56:17.664110,2017-03-15 15:00:27.714509,0:04:10.050399,break,10688,0,---
192.168.220.9,2017-03-15 15:00:27.724645,2017-03-15 15:01:23.045626,0:00:55.320981,browsing,10689,0,---
192.168.220.9,2017-03-15 15:01:23.053729,2017-03-15 15:03:43.122956,0:02:20.069227,break,10690,0,---
192.168.220.9,2017-03-15 15:03:43.133786,2017-03-15 15:07:37.403704,0:03:54.269918,browsing,10691,0,---
192.168.220.9,2017-03-15 15:07:37.411911,2017-03-15 15:53:56.513128,0:46:19.101217,meeting,10692,0,---
192.168.220.9,2017-03-15 15:53:56.535335,2017-03-15 15:55:49.050219,0:01:52.514884,browsing,10693,0,---
192.168.220.9,2017-03-15 15:55:49.057817,2017-03-15 16:18:40.222703,0:22:51.164886,copySea,10694,0,---
192.168.220.9,2017-03-15 16:18:40.228868,2017-03-15 16:20:54.324289,0:02:14.095421,break,10695,0,---
192.168.220.9,2017-03-15 16:20:54.332918,2017-03-15 16:24:55.744402,0:04:01.411484,ssh,10696,0,---
192.168.220.9,2017-03-15 16:24:55.751946,2017-03-15 16:26:38.147449,0:01:42.395503,copyFiles,10697,0,---
192.168.220.9,2017-03-15 16:26:38.153887,2017-03-15 16:26:45.188491,0:00:07.034604,browsing,10698,0,---
192.168.220.9,2017-03-15 16:26:45.195645,2017-03-15 16:40:20.251237,0:13:35.055592,meeting,10699,0,---
192.168.220.9,2017-03-15 16:40:20.262517,2017-03-15 17:29:13.322972,0:48:53.060455,offline,10700,0,---
192.168.220.9,2017-03-15 17:29:13.331891,2017-03-15 18:07:19.403012,0:38:06.071121,meeting,10701,0,---
192.168.220.9,2017-03-15 18:07:19.411560,2017-03-15 19:06:40.512781,0:59:21.101221,meeting,10702,0,---
192.168.220.9,2017-03-15 19:06:40.521363,2017-03-15 19:10:28.306883,0:03:47.785520,ssh,10703,0,---
192.168.220.9,2017-03-15 19:10:28.313607,2017-03-15 19:11:36.234495,0:01:07.920888,ssh,10704,0,---
192.168.220.9,2017-03-15 19:11:36.241833,2017-03-15 19:14:13.322595,0:02:37.080762,copySea,10705,0,---
192.168.220.9,2017-03-15 19:14:13.330015,2017-03-15 19:14:56.209664,0:00:42.879649,ssh,10706,0,---
192.168.220.9,2017-03-15 19:14:56.216291,2017-03-15 19:18:31.568320,0:03:35.352029,ssh,10707,0,---
192.168.220.9,2017-03-15 19:18:31.576093,2017-03-15 19:20:02.373821,0:01:30.797728,mailing,10708,0,---
192.168.220.9,2017-03-15 19:20:02.380116,2017-03-15 19:21:49.186397,0:01:46.806281,private,10709,0,---
192.168.220.9,2017-03-15 19:21:49.194561,2017-03-15 19:23:22.890718,0:01:33.696157,browsing,10710,0,---
192.168.220.9,2017-03-15 19:23:22.898516,2017-03-15 19:24:15.996512,0:00:53.097996,private,10711,0,---
192.168.220.9,2017-03-15 19:24:16.004405,2017-03-15 19:26:23.124506,0:02:07.120101,ssh,10712,0,---
192.168.220.9,2017-03-15 19:26:23.131401,2017-03-15 19:53:47.144758,0:27:24.013357,meeting,10713,0,---
192.168.220.9,2017-03-15 19:53:47.153521,2017-03-15 19:54:25.458095,0:00:38.304574,browsing,10714,0,---
192.168.220.9,2017-03-15 19:54:25.465092,2017-03-15 19:54:57.658131,0:00:32.193039,browsing,10715,0,---
192.168.220.9,2017-03-15 19:54:57.665542,2017-03-15 20:38:56.676924,0:43:59.011382,offline,10716,0,---
192.168.220.9,2017-03-16 06:00:38.486865,2017-03-16 06:53:37.587935,0:52:59.101070,meeting,10717,0,---
192.168.220.9,2017-03-16 06:53:37.598935,2017-03-16 06:56:21.529065,0:02:43.930130,copyFiles,10718,0,---
192.168.220.9,2017-03-16 06:56:21.535891,2017-03-16 06:57:52.573020,0:01:31.037129,break,10719,0,---
192.168.220.9,2017-03-16 06:57:52.579760,2017-03-16 07:01:41.585904,0:03:49.006144,browsing,10720,0,---
192.168.220.9,2017-03-16 07:01:41.593990,2017-03-16 07:06:37.695004,0:04:56.101014,break,10721,0,---
192.168.220.9,2017-03-16 07:06:37.703150,2017-03-16 07:28:41.948170,0:22:04.245020,copySea,10722,0,---
192.168.220.9,2017-03-16 07:28:41.954433,2017-03-16 07:28:48.288169,0:00:06.333736,browsing,10723,0,---
192.168.220.9,2017-03-16 07:28:48.294401,2017-03-16 07:30:09.376161,0:01:21.081760,break,10724,0,---
192.168.220.9,2017-03-16 07:30:09.387125,2017-03-16 07:31:39.478400,0:01:30.091275,break,10725,0,---
