IP,start,end,duration,activity,activityID,errorcode,description
192.168.220.6,2017-03-15 06:09:40.603658,2017-03-15 06:10:05.742381,0:00:25.138723,printing,863,0,---
192.168.220.6,2017-03-15 06:10:05.750113,2017-03-15 06:40:18.819345,0:30:13.069232,meeting,864,0,---
192.168.220.6,2017-03-15 06:40:18.827617,2017-03-15 06:42:26.928649,0:02:08.101032,break,865,0,---
192.168.220.6,2017-03-15 06:42:26.937050,2017-03-15 06:45:03.393192,0:02:36.456142,private,866,0,---
192.168.220.6,2017-03-15 06:45:03.399745,2017-03-15 06:45:38.659627,0:00:35.259882,browsing,867,0,---
192.168.220.6,2017-03-15 06:45:38.666162,2017-03-15 06:46:56.877787,0:01:18.211625,browsing,868,0,---
192.168.220.6,2017-03-15 06:46:56.886025,2017-03-15 06:47:28.891343,0:00:32.005318,browsing,869,0,---
192.168.220.6,2017-03-15 06:47:28.899237,2017-03-15 06:51:54.583995,0:04:25.684758,private,870,0,---
192.168.220.6,2017-03-15 06:51:54.591654,2017-03-15 06:52:09.351454,0:00:14.759800,browsing,871,0,---
192.168.220.6,2017-03-15 06:52:09.358619,2017-03-15 06:55:53.091941,0:03:43.733322,browsing,872,0,---
192.168.220.6,2017-03-15 06:55:53.100114,2017-03-15 06:57:51.529471,0:01:58.429357,browsing,873,0,---
192.168.220.6,2017-03-15 06:57:51.536980,2017-03-15 07:02:09.748205,0:04:18.211225,browsing,874,0,---
192.168.220.6,2017-03-15 07:02:09.755428,2017-03-15 07:05:24.856504,0:03:15.101076,break,875,0,---
192.168.220.6,2017-03-15 07:05:24.864611,2017-03-15 07:05:39.917413,0:00:15.052802,printing,876,0,---
192.168.220.6,2017-03-15 07:05:39.925256,2017-03-15 07:06:36.087938,0:00:56.162682,private,877,0,---
192.168.220.6,2017-03-15 07:06:36.094320,2017-03-15 07:07:41.541489,0:01:05.447169,printing,878,0,---
192.168.220.6,2017-03-15 07:07:41.554474,2017-03-15 07:07:55.657530,0:00:14.103056,browsing,879,0,---
192.168.220.6,2017-03-15 07:07:55.664295,2017-03-15 07:09:03.733194,0:01:08.068899,break,880,0,---
192.168.220.6,2017-03-15 07:09:03.740604,2017-03-15 07:11:28.841649,0:02:25.101045,break,881,0,---
192.168.220.6,2017-03-15 07:11:28.850433,2017-03-15 07:11:36.988326,0:00:08.137893,browsing,882,0,---
192.168.220.6,2017-03-15 07:11:36.996186,2017-03-15 07:43:02.097513,0:31:25.101327,meeting,883,0,---
192.168.220.6,2017-03-15 07:43:02.106176,2017-03-15 07:45:20.853245,0:02:18.747069,browsing,884,0,---
192.168.220.6,2017-03-15 07:45:20.863022,2017-03-15 07:46:30.355912,0:01:09.492890,browsing,885,0,---
192.168.220.6,2017-03-15 07:46:30.364740,2017-03-15 07:47:09.230251,0:00:38.865511,browsing,886,0,---
192.168.220.6,2017-03-15 07:47:09.238627,2017-03-15 07:47:59.622296,0:00:50.383669,mailing,887,0,---
192.168.220.6,2017-03-15 07:47:59.628960,2017-03-15 08:11:04.730006,0:23:05.101046,meeting,888,0,---
192.168.220.6,2017-03-15 08:11:04.742565,2017-03-15 08:21:04.755783,0:10:00.013218,private,889,-1,---
